subj,item,condition,order,region,position,RT
31,11,b,SVO,0,adv1,354
31,11,b,SVO,1,d2,277
31,11,b,SVO,2,na,280
31,11,b,SVO,3,adv2,334
31,11,b,SVO,4,v,467
31,11,b,SVO,5,d1,331
31,11,b,SVO,6,np,284
31,11,b,SVO,7,-,328
31,11,b,SVO,8,-,391
31,11,b,SVO,?,1,1036
31,16,a,TSV,0,d1,305
31,16,a,TSV,1,np,499
31,16,a,TSV,2,adv1,317
31,16,a,TSV,3,d2,288
31,16,a,TSV,4,na,760
31,16,a,TSV,5,adv2,310
31,16,a,TSV,6,v,298
31,16,a,TSV,7,-,311
31,16,a,TSV,8,-,331
31,16,a,TSV,?,1,1638
31,14,a,TSV,0,d1,320
31,14,a,TSV,1,np,566
31,14,a,TSV,2,adv1,318
31,14,a,TSV,3,d2,309
31,14,a,TSV,4,na,528
31,14,a,TSV,5,adv2,318
31,14,a,TSV,6,v,279
31,14,a,TSV,7,-,303
31,14,a,TSV,8,-,259
31,14,a,TSV,9,-,671
31,14,a,TSV,?,1,3111
31,12,a,TSV,0,d1,440
31,12,a,TSV,1,np,471
31,12,a,TSV,2,adv1,316
31,12,a,TSV,3,d2,269
31,12,a,TSV,4,na,627
31,12,a,TSV,5,adv2,326
31,12,a,TSV,6,v,326
31,12,a,TSV,7,-,291
31,12,a,TSV,8,-,284
31,12,a,TSV,?,1,4796
31,7,b,SVO,0,adv1,381
31,7,b,SVO,1,d2,461
31,7,b,SVO,2,na,315
31,7,b,SVO,3,adv2,394
31,7,b,SVO,4,v,317
31,7,b,SVO,5,d1,332
31,7,b,SVO,6,np,278
31,7,b,SVO,7,-,459
31,7,b,SVO,?,1,2955
31,15,b,SVO,0,adv1,343
31,15,b,SVO,1,d2,260
31,15,b,SVO,2,na,270
31,15,b,SVO,3,adv2,915
31,15,b,SVO,4,v,314
31,15,b,SVO,5,d1,292
31,15,b,SVO,6,np,269
31,15,b,SVO,7,-,217
31,15,b,SVO,8,-,326
31,15,b,SVO,9,-,326
31,15,b,SVO,?,1,1333
32,2,a,TSV,0,d1,389
32,2,a,TSV,1,np,434
32,2,a,TSV,2,adv1,419
32,2,a,TSV,3,d2,404
32,2,a,TSV,4,na,402
32,2,a,TSV,5,adv2,299
32,2,a,TSV,6,v,328
32,2,a,TSV,7,-,347
32,2,a,TSV,8,-,461
32,2,a,TSV,?,1,2031
32,4,a,TSV,0,d1,305
32,4,a,TSV,1,np,286
32,4,a,TSV,2,adv1,271
32,4,a,TSV,3,d2,265
32,4,a,TSV,4,na,286
32,4,a,TSV,5,adv2,344
32,4,a,TSV,6,v,347
32,4,a,TSV,7,-,315
32,4,a,TSV,8,-,1713
32,4,a,TSV,?,1,1263
32,1,b,SVO,0,adv1,341
32,1,b,SVO,1,d2,263
32,1,b,SVO,2,na,258
32,1,b,SVO,3,adv2,282
32,1,b,SVO,4,v,244
32,1,b,SVO,5,d1,480
32,1,b,SVO,6,np,242
32,1,b,SVO,7,-,294
32,1,b,SVO,8,-,291
32,1,b,SVO,?,1,3550
32,12,a,TSV,0,d1,442
32,12,a,TSV,1,np,324
32,12,a,TSV,2,adv1,282
32,12,a,TSV,3,d2,310
32,12,a,TSV,4,na,337
32,12,a,TSV,5,adv2,370
32,12,a,TSV,6,v,312
32,12,a,TSV,7,-,273
32,12,a,TSV,8,-,307
32,12,a,TSV,?,1,4479
32,15,b,SVO,0,adv1,278
32,15,b,SVO,1,d2,263
32,15,b,SVO,2,na,227
32,15,b,SVO,3,adv2,218
32,15,b,SVO,4,v,295
32,15,b,SVO,5,d1,311
32,15,b,SVO,6,np,234
32,15,b,SVO,7,-,275
32,15,b,SVO,8,-,213
32,15,b,SVO,9,-,951
32,15,b,SVO,?,1,1419
32,11,b,SVO,0,adv1,307
32,11,b,SVO,1,d2,263
32,11,b,SVO,2,na,229
32,11,b,SVO,3,adv2,259
32,11,b,SVO,4,v,396
32,11,b,SVO,5,d1,235
32,11,b,SVO,6,np,187
32,11,b,SVO,7,-,244
32,11,b,SVO,8,-,290
32,11,b,SVO,?,1,1238
32,7,b,SVO,0,adv1,333
32,7,b,SVO,1,d2,309
32,7,b,SVO,2,na,269
32,7,b,SVO,3,adv2,234
32,7,b,SVO,4,v,486
32,7,b,SVO,5,d1,231
32,7,b,SVO,6,np,242
32,7,b,SVO,7,-,828
32,7,b,SVO,?,1,2394
32,16,a,TSV,0,d1,269
32,16,a,TSV,1,np,270
32,16,a,TSV,2,adv1,168
32,16,a,TSV,3,d2,334
32,16,a,TSV,4,na,269
32,16,a,TSV,5,adv2,322
32,16,a,TSV,6,v,379
32,16,a,TSV,7,-,267
32,16,a,TSV,8,-,606
32,16,a,TSV,?,1,2196
32,8,a,TSV,0,d1,322
32,8,a,TSV,1,np,762
32,8,a,TSV,2,adv1,324
32,8,a,TSV,3,d2,265
32,8,a,TSV,4,na,280
32,8,a,TSV,5,adv2,270
32,8,a,TSV,6,v,345
32,8,a,TSV,7,-,275
32,8,a,TSV,8,-,286
32,8,a,TSV,9,-,621
32,8,a,TSV,?,1,7900
32,14,a,TSV,0,d1,250
32,14,a,TSV,1,np,322
32,14,a,TSV,2,adv1,242
32,14,a,TSV,3,d2,246
32,14,a,TSV,4,na,355
32,14,a,TSV,5,adv2,318
32,14,a,TSV,6,v,343
32,14,a,TSV,7,-,303
32,14,a,TSV,8,-,303
32,14,a,TSV,9,-,301
32,14,a,TSV,?,1,1736
32,10,a,TSV,0,d1,400
32,10,a,TSV,1,np,305
32,10,a,TSV,2,adv1,258
32,10,a,TSV,3,d2,305
32,10,a,TSV,4,na,274
32,10,a,TSV,5,adv2,277
32,10,a,TSV,6,v,238
32,10,a,TSV,7,-,295
32,10,a,TSV,8,-,290
32,10,a,TSV,?,1,1739
32,9,b,SVO,0,adv1,295
32,9,b,SVO,1,d2,248
32,9,b,SVO,2,na,199
32,9,b,SVO,3,adv2,219
32,9,b,SVO,4,v,217
32,9,b,SVO,5,d1,170
32,9,b,SVO,6,np,294
32,9,b,SVO,7,-,394
32,9,b,SVO,8,-,394
32,9,b,SVO,?,1,1314
32,6,a,TSV,0,d1,246
32,6,a,TSV,1,np,345
32,6,a,TSV,2,adv1,265
32,6,a,TSV,3,d2,242
32,6,a,TSV,4,na,524
32,6,a,TSV,5,adv2,301
32,6,a,TSV,6,v,245
32,6,a,TSV,7,-,276
32,6,a,TSV,8,-,269
32,6,a,TSV,?,1,1410
32,13,b,SVO,0,adv1,231
32,13,b,SVO,1,d2,246
32,13,b,SVO,2,na,223
32,13,b,SVO,3,adv2,179
32,13,b,SVO,4,v,237
32,13,b,SVO,5,d1,293
32,13,b,SVO,6,np,218
32,13,b,SVO,7,-,417
32,13,b,SVO,8,-,271
32,13,b,SVO,?,1,930
32,3,b,SVO,0,adv1,421
32,3,b,SVO,1,d2,322
32,3,b,SVO,2,na,235
32,3,b,SVO,3,adv2,219
32,3,b,SVO,4,v,351
32,3,b,SVO,5,d1,210
32,3,b,SVO,6,np,255
32,3,b,SVO,7,-,208
32,3,b,SVO,8,-,195
32,3,b,SVO,9,-,253
32,3,b,SVO,?,1,1144
32,5,b,SVO,0,adv1,244
32,5,b,SVO,1,d2,221
32,5,b,SVO,2,na,332
32,5,b,SVO,3,adv2,168
32,5,b,SVO,4,v,248
32,5,b,SVO,5,d1,194
32,5,b,SVO,6,np,256
32,5,b,SVO,7,-,185
32,5,b,SVO,8,-,191
32,5,b,SVO,9,-,206
32,5,b,SVO,?,1,1132
