subj,item,condition,constituent,position,word,Q,RT
11,11,a,RC-V2,15,__,-,1016
11,11,a,DE,16,_,-,385
11,11,a,HN,17,_,-,370
11,11,a,ADV,18,__,-,713
11,11,a,quantifier,19,_,-,440
11,11,a,Main-V1,20,__,-,415
11,11,a,Main-V2,21,___,-,558
11,11,a,,?,N,1,1900
11,15,a,comma,11,_,-,269
11,15,a,DCL,12,__,-,265
11,15,a,DP,13,__,-,243
11,15,a,RC-V1,14,__,-,239
11,15,a,RC-V2,15,__,-,213
11,15,a,DE,16,_,-,221
11,15,a,HN,17,_,-,226
11,15,a,ADV,18,__,-,279
11,15,a,quantifier,19,_,-,256
11,15,a,Main-V1,20,__,-,280
11,15,a,Main-V2,21,___,-,450
11,15,a,,?,N,1,6766
11,19,a,comma,11,_,-,447
11,19,a,DCL,12,__,-,276
11,19,a,DP,13,__,-,398
11,19,a,RC-V1,14,__,-,339
11,19,a,RC-V2,15,__,-,384
11,19,a,DE,16,_,-,504
11,19,a,HN,17,_,-,912
11,19,a,ADV,18,__,-,589
11,19,a,quantifier,19,_,-,365
11,19,a,Main-V1,20,__,-,277
11,19,a,Main-V2,21,___,-,528
11,19,a,,?,N,1,1746
11,23,a,comma,11,_,-,469
11,23,a,DCL,12,__,-,314
11,23,a,DP,13,__,-,478
11,23,a,RC-V1,14,__,-,330
11,23,a,RC-V2,15,__,-,503
11,23,a,DE,16,_,-,409
11,23,a,HN,17,_,-,310
11,23,a,ADV,18,__,-,301
11,23,a,quantifier,19,_,-,324
11,23,a,Main-V1,20,__,-,286
11,23,a,Main-V2,21,___,-,679
11,23,a,,?,N,1,1527
12,2,a,comma,11,_,-,324
12,2,a,DCL,12,__,-,394
12,2,a,DP,13,__,-,358
12,2,a,RC-V1,14,__,-,389
12,2,a,RC-V2,15,__,-,364
12,2,a,DE,16,_,-,354
12,2,a,HN,17,_,-,290
12,2,a,ADV,18,__,-,285
12,2,a,quantifier,19,_,-,360
12,2,a,Main-V1,20,__,-,285
12,2,a,Main-V2,21,___,-,744
12,2,a,,?,Y,1,1596
12,6,a,comma,11,_,-,394
12,6,a,DCL,12,__,-,369
12,6,a,DP,13,__,-,319
12,6,a,RC-V1,14,__,-,265
12,6,a,RC-V2,15,__,-,289
12,6,a,DE,16,_,-,324
12,6,a,HN,17,_,-,350
12,6,a,ADV,18,__,-,331
12,6,a,quantifier,19,_,-,319
12,6,a,Main-V1,20,__,-,335
12,6,a,Main-V2,21,___,-,584
12,6,a,,?,Y,1,3598
12,10,a,comma,11,_,-,873
12,10,a,DCL,12,__,-,817
12,10,a,DP,13,__,-,1081
12,10,a,RC-V1,14,__,-,529
12,10,a,RC-V2,15,__,-,458
12,10,a,DE,16,_,-,499
12,10,a,HN,17,_,-,430
12,10,a,ADV,18,__,-,453
12,10,a,quantifier,19,_,-,444
12,10,a,Main-V1,20,__,-,440
12,10,a,Main-V2,21,___,-,903
12,10,a,,?,N,1,1472
12,14,a,comma,11,_,-,280
12,14,a,DCL,12,__,-,429
12,14,a,DP,13,__,-,304
12,14,a,RC-V1,14,__,-,344
12,14,a,RC-V2,15,__,-,354
12,14,a,DE,16,_,-,335
12,14,a,HN,17,_,-,325
12,14,a,ADV,18,__,-,331
12,14,a,quantifier,19,_,-,373
12,14,a,Main-V1,20,__,-,336
12,14,a,Main-V2,21,___,-,643
12,14,a,,?,Y,1,1492
12,18,a,comma,11,_,-,264
12,18,a,DCL,12,__,-,329
12,18,a,DP,13,__,-,369
12,18,a,RC-V1,14,__,-,399
12,18,a,RC-V2,15,__,-,424
12,18,a,DE,16,_,-,319
12,18,a,HN,17,_,-,285
12,18,a,ADV,18,__,-,339
12,18,a,quantifier,19,_,-,390
12,18,a,Main-V1,20,__,-,345
12,18,a,Main-V2,21,___,-,674
12,18,a,,?,Y,1,2124
12,22,a,comma,11,_,-,628
12,22,a,DCL,12,__,-,663
12,22,a,DP,13,__,-,608
12,22,a,RC-V1,14,__,-,528
12,22,a,RC-V2,15,__,-,887
12,22,a,DE,16,_,-,555
12,22,a,HN,17,_,-,443
12,22,a,ADV,18,__,-,594
12,22,a,quantifier,19,_,-,529
12,22,a,Main-V1,20,__,-,529
12,22,a,Main-V2,21,___,-,2428
12,22,a,,?,N,1,1965
13,1,a,comma,11,_,-,264
13,1,a,DCL,12,__,-,240
13,1,a,DP,13,__,-,200
13,1,a,RC-V1,14,__,-,203
13,1,a,RC-V2,15,__,-,250
13,1,a,DE,16,_,-,544
13,1,a,HN,17,_,-,265
13,1,a,ADV,18,__,-,215
13,1,a,quantifier,19,_,-,235
13,1,a,Main-V1,20,__,-,335
13,1,a,Main-V2,21,___,-,415
13,1,a,,?,Y,1,2463
13,5,a,comma,11,_,-,339
13,5,a,DCL,12,__,-,271
13,5,a,DP,13,__,-,264
13,5,a,RC-V1,14,__,-,278
13,5,a,RC-V2,15,__,-,324
13,5,a,DE,16,_,-,405
13,5,a,HN,17,_,-,316
13,5,a,ADV,18,__,-,224
13,5,a,quantifier,19,_,-,240
13,5,a,Main-V1,20,__,-,405
13,5,a,Main-V2,21,___,-,539
13,5,a,,?,Y,1,1906
13,9,a,comma,11,_,-,202
13,9,a,DCL,12,__,-,344
13,9,a,DP,13,__,-,259
13,9,a,RC-V1,14,__,-,219
13,9,a,RC-V2,15,__,-,225
13,9,a,DE,16,_,-,220
13,9,a,HN,17,_,-,325
13,9,a,ADV,18,__,-,255
13,9,a,quantifier,19,_,-,226
13,9,a,Main-V1,20,__,-,225
13,9,a,Main-V2,21,___,-,1142
13,9,a,,?,Y,1,2588
13,13,a,comma,11,_,-,349
13,13,a,DCL,12,__,-,329
13,13,a,DP,13,__,-,339
13,13,a,RC-V1,14,__,-,359
13,13,a,RC-V2,15,__,-,354
13,13,a,DE,16,_,-,356
13,13,a,HN,17,_,-,374
13,13,a,ADV,18,__,-,410
13,13,a,quantifier,19,_,-,380
13,13,a,Main-V1,20,__,-,359
13,13,a,Main-V2,21,___,-,464
13,13,a,,?,N,1,4635
13,17,a,comma,11,_,-,349
13,17,a,DCL,12,__,-,359
13,17,a,DP,13,__,-,348
13,17,a,RC-V1,14,__,-,354
13,17,a,RC-V2,15,__,-,339
13,17,a,DE,16,_,-,345
13,17,a,HN,17,_,-,364
13,17,a,ADV,18,__,-,325
13,17,a,quantifier,19,_,-,281
13,17,a,Main-V1,20,__,-,230
13,17,a,Main-V2,21,___,-,320
13,17,a,,?,Y,1,1000
13,21,a,comma,11,_,-,309
13,21,a,DCL,12,__,-,320
13,21,a,DP,13,__,-,259
13,21,a,RC-V1,14,__,-,213
13,21,a,RC-V2,15,__,-,364
13,21,a,DE,16,_,-,330
13,21,a,HN,17,_,-,261
13,21,a,ADV,18,__,-,225
13,21,a,quantifier,19,_,-,235
13,21,a,Main-V1,20,__,-,305
13,21,a,Main-V2,21,___,-,320
13,21,a,,?,Y,1,1289
14,4,a,comma,11,_,-,404
14,4,a,DCL,12,__,-,380
14,4,a,DP,13,__,-,377
14,4,a,RC-V1,14,__,-,304
14,4,a,RC-V2,15,__,-,359
14,4,a,DE,16,_,-,379
14,4,a,HN,17,_,-,422
14,4,a,ADV,18,__,-,365
14,4,a,quantifier,19,_,-,388
14,4,a,Main-V1,20,__,-,387
14,4,a,Main-V2,21,___,-,1520
14,4,a,,?,Y,1,4510
14,8,a,comma,11,_,-,354
14,8,a,DCL,12,__,-,344
14,8,a,DP,13,__,-,294
14,8,a,RC-V1,14,__,-,285
14,8,a,RC-V2,15,__,-,354
14,8,a,DE,16,_,-,404
14,8,a,HN,17,_,-,375
14,8,a,ADV,18,__,-,345
14,8,a,quantifier,19,_,-,320
14,8,a,Main-V1,20,__,-,445
14,8,a,Main-V2,21,___,-,445
14,8,a,,?,N,1,3354
14,12,a,comma,11,_,-,399
14,12,a,DCL,12,__,-,329
14,12,a,DP,13,__,-,264
14,12,a,RC-V1,14,__,-,284
14,12,a,RC-V2,15,__,-,339
14,12,a,DE,16,_,-,534
14,12,a,HN,17,_,-,504
14,12,a,ADV,18,__,-,336
14,12,a,quantifier,19,_,-,309
14,12,a,Main-V1,20,__,-,311
14,12,a,Main-V2,21,___,-,380
14,12,a,,?,Y,1,3400
14,16,a,comma,11,_,-,264
14,16,a,DCL,12,__,-,329
14,16,a,DP,13,__,-,329
14,16,a,RC-V1,14,__,-,423
14,16,a,RC-V2,15,__,-,389
14,16,a,DE,16,_,-,385
14,16,a,HN,17,_,-,339
14,16,a,ADV,18,__,-,474
14,16,a,quantifier,19,_,-,355
14,16,a,Main-V1,20,__,-,310
14,16,a,Main-V2,21,___,-,1157
14,16,a,,?,N,1,5913
14,20,a,comma,11,_,-,229
14,20,a,DCL,12,__,-,229
14,20,a,DP,13,__,-,324
14,20,a,RC-V1,14,__,-,314
14,20,a,RC-V2,15,__,-,285
14,20,a,DE,16,_,-,330
14,20,a,HN,17,_,-,480
14,20,a,ADV,18,__,-,314
14,20,a,quantifier,19,_,-,285
14,20,a,Main-V1,20,__,-,330
14,20,a,Main-V2,21,___,-,520
14,20,a,,?,N,1,1814
14,24,a,comma,11,_,-,379
14,24,a,DCL,12,__,-,434
14,24,a,DP,13,__,-,329
14,24,a,RC-V1,14,__,-,359
14,24,a,RC-V2,15,__,-,435
14,24,a,DE,16,_,-,353
14,24,a,HN,17,_,-,449
14,24,a,ADV,18,__,-,380
14,24,a,quantifier,19,_,-,419
14,24,a,Main-V1,20,__,-,380
14,24,a,Main-V2,21,___,-,744
14,24,a,,?,Y,1,2319
15,3,a,comma,11,_,-,548
15,3,a,DCL,12,__,-,414
15,3,a,DP,13,__,-,384
15,3,a,RC-V1,14,__,-,1354
15,3,a,RC-V2,15,__,-,538
15,3,a,DE,16,_,-,404
15,3,a,HN,17,_,-,439
15,3,a,ADV,18,__,-,803
15,3,a,quantifier,19,_,-,499
15,3,a,Main-V1,20,__,-,515
15,3,a,Main-V2,21,___,-,673
15,3,a,,?,N,1,2398
15,7,a,comma,11,_,-,479
15,7,a,DCL,12,__,-,1254
15,7,a,DP,13,__,-,464
15,7,a,RC-V1,14,__,-,254
15,7,a,RC-V2,15,__,-,897
15,7,a,DE,16,_,-,469
15,7,a,HN,17,_,-,390
15,7,a,ADV,18,__,-,563
15,7,a,quantifier,19,_,-,624
15,7,a,Main-V1,20,__,-,479
15,7,a,Main-V2,21,___,-,619
15,7,a,,?,N,1,1876
15,11,a,comma,11,_,-,383
15,11,a,DCL,12,__,-,488
15,11,a,DP,13,__,-,413
15,11,a,RC-V1,14,__,-,478
15,11,a,RC-V2,15,__,-,564
15,11,a,DE,16,_,-,629
15,11,a,HN,17,_,-,419
15,11,a,ADV,18,__,-,464
15,11,a,quantifier,19,_,-,599
15,11,a,Main-V1,20,__,-,708
15,11,a,Main-V2,21,___,-,610
15,11,a,,?,N,1,2227
15,15,a,comma,11,_,-,289
15,15,a,DCL,12,__,-,424
15,15,a,DP,13,__,-,265
15,15,a,RC-V1,14,__,-,398
15,15,a,RC-V2,15,__,-,334
15,15,a,DE,16,_,-,544
15,15,a,HN,17,_,-,380
15,15,a,ADV,18,__,-,379
15,15,a,quantifier,19,_,-,445
15,15,a,Main-V1,20,__,-,384
15,15,a,Main-V2,21,___,-,510
15,15,a,,?,Y,0,3553
15,19,a,comma,11,_,-,304
15,19,a,DCL,12,__,-,379
15,19,a,DP,13,__,-,309
15,19,a,RC-V1,14,__,-,414
15,19,a,RC-V2,15,__,-,747
15,19,a,DE,16,_,-,409
15,19,a,HN,17,_,-,390
15,19,a,ADV,18,__,-,494
15,19,a,quantifier,19,_,-,370
15,19,a,Main-V1,20,__,-,469
15,19,a,Main-V2,21,___,-,465
15,19,a,,?,N,1,2368
15,23,a,comma,11,_,-,380
15,23,a,DCL,12,__,-,512
15,23,a,DP,13,__,-,324
15,23,a,RC-V1,14,__,-,537
15,23,a,RC-V2,15,__,-,395
15,23,a,DE,16,_,-,374
15,23,a,HN,17,_,-,405
15,23,a,ADV,18,__,-,404
15,23,a,quantifier,19,_,-,533
15,23,a,Main-V1,20,__,-,395
15,23,a,Main-V2,21,___,-,997
15,23,a,,?,N,1,2243
16,2,a,comma,11,_,-,1595
16,2,a,DCL,12,__,-,478
16,2,a,DP,13,__,-,658
16,2,a,RC-V1,14,__,-,1026
16,2,a,RC-V2,15,__,-,633
16,2,a,DE,16,_,-,494
16,2,a,HN,17,_,-,510
16,2,a,ADV,18,__,-,428
16,2,a,quantifier,19,_,-,723
16,2,a,Main-V1,20,__,-,461
16,2,a,Main-V2,21,___,-,1492
16,2,a,,?,Y,1,5201
16,6,a,comma,11,_,-,443
16,6,a,DCL,12,__,-,573
16,6,a,DP,13,__,-,663
16,6,a,RC-V1,14,__,-,443
16,6,a,RC-V2,15,__,-,479
16,6,a,DE,16,_,-,489
16,6,a,HN,17,_,-,624
16,6,a,ADV,18,__,-,455
16,6,a,quantifier,19,_,-,519
16,6,a,Main-V1,20,__,-,435
16,6,a,Main-V2,21,___,-,729
16,6,a,,?,Y,1,2149
16,10,a,comma,11,_,-,672
16,10,a,DCL,12,__,-,519
16,10,a,DP,13,__,-,503
16,10,a,RC-V1,14,__,-,433
16,10,a,RC-V2,15,__,-,434
16,10,a,DE,16,_,-,430
16,10,a,HN,17,_,-,429
16,10,a,ADV,18,__,-,475
16,10,a,quantifier,19,_,-,434
16,10,a,Main-V1,20,__,-,459
16,10,a,Main-V2,21,___,-,1805
16,10,a,,?,N,1,4176
16,14,a,comma,11,_,-,483
16,14,a,DCL,12,__,-,444
16,14,a,DP,13,__,-,454
16,14,a,RC-V1,14,__,-,462
16,14,a,RC-V2,15,__,-,873
16,14,a,DE,16,_,-,568
16,14,a,HN,17,_,-,549
16,14,a,ADV,18,__,-,708
16,14,a,quantifier,19,_,-,414
16,14,a,Main-V1,20,__,-,410
16,14,a,Main-V2,21,___,-,1899
16,14,a,,?,Y,1,1856
16,18,a,comma,11,_,-,683
16,18,a,DCL,12,__,-,508
16,18,a,DP,13,__,-,374
16,18,a,RC-V1,14,__,-,478
16,18,a,RC-V2,15,__,-,538
16,18,a,DE,16,_,-,360
16,18,a,HN,17,_,-,425
16,18,a,ADV,18,__,-,405
16,18,a,quantifier,19,_,-,345
16,18,a,Main-V1,20,__,-,564
16,18,a,Main-V2,21,___,-,798
16,18,a,,?,Y,1,1452
16,22,a,comma,11,_,-,548
16,22,a,DCL,12,__,-,465
16,22,a,DP,13,__,-,453
16,22,a,RC-V1,14,__,-,419
16,22,a,RC-V2,15,__,-,438
16,22,a,DE,16,_,-,435
16,22,a,HN,17,_,-,449
16,22,a,ADV,18,__,-,439
16,22,a,quantifier,19,_,-,484
16,22,a,Main-V1,20,__,-,474
16,22,a,Main-V2,21,___,-,2088
16,22,a,,?,N,1,1577
17,1,a,comma,11,_,-,264
17,1,a,DCL,12,__,-,399
17,1,a,DP,13,__,-,1837
17,1,a,RC-V1,14,__,-,314
17,1,a,RC-V2,15,__,-,265
17,1,a,DE,16,_,-,290
17,1,a,HN,17,_,-,295
17,1,a,ADV,18,__,-,300
17,1,a,quantifier,19,_,-,320
17,1,a,Main-V1,20,__,-,385
17,1,a,Main-V2,21,___,-,829
17,1,a,,?,Y,1,1894
17,5,a,comma,11,_,-,409
17,5,a,DCL,12,__,-,439
17,5,a,DP,13,__,-,543
17,5,a,RC-V1,14,__,-,484
17,5,a,RC-V2,15,__,-,762
17,5,a,DE,16,_,-,524
17,5,a,HN,17,_,-,628
17,5,a,ADV,18,__,-,450
17,5,a,quantifier,19,_,-,354
17,5,a,Main-V1,20,__,-,395
17,5,a,Main-V2,21,___,-,1117
17,5,a,,?,Y,1,3527
17,9,a,comma,11,_,-,299
17,9,a,DCL,12,__,-,464
17,9,a,DP,13,__,-,951
17,9,a,RC-V1,14,__,-,284
17,9,a,RC-V2,15,__,-,230
17,9,a,DE,16,_,-,281
17,9,a,HN,17,_,-,299
17,9,a,ADV,18,__,-,262
17,9,a,quantifier,19,_,-,403
17,9,a,Main-V1,20,__,-,290
17,9,a,Main-V2,21,___,-,1336
17,9,a,,?,Y,1,1747
17,13,a,comma,11,_,-,294
17,13,a,DCL,12,__,-,459
17,13,a,DP,13,__,-,383
17,13,a,RC-V1,14,__,-,658
17,13,a,RC-V2,15,__,-,424
17,13,a,DE,16,_,-,579
17,13,a,HN,17,_,-,474
17,13,a,ADV,18,__,-,494
17,13,a,quantifier,19,_,-,434
17,13,a,Main-V1,20,__,-,385
17,13,a,Main-V2,21,___,-,1052
17,13,a,,?,Y,0,3553
17,17,a,comma,11,_,-,289
17,17,a,DCL,12,__,-,389
17,17,a,DP,13,__,-,364
17,17,a,RC-V1,14,__,-,349
17,17,a,RC-V2,15,__,-,280
17,17,a,DE,16,_,-,254
17,17,a,HN,17,_,-,310
17,17,a,ADV,18,__,-,270
17,17,a,quantifier,19,_,-,330
17,17,a,Main-V1,20,__,-,345
17,17,a,Main-V2,21,___,-,694
17,17,a,,?,Y,1,904
17,21,a,comma,11,_,-,2365
17,21,a,DCL,12,__,-,369
17,21,a,DP,13,__,-,364
17,21,a,RC-V1,14,__,-,368
17,21,a,RC-V2,15,__,-,399
17,21,a,DE,16,_,-,351
17,21,a,HN,17,_,-,343
17,21,a,ADV,18,__,-,409
17,21,a,quantifier,19,_,-,434
17,21,a,Main-V1,20,__,-,479
17,21,a,Main-V2,21,___,-,773
17,21,a,,?,Y,1,3025
18,4,a,comma,11,_,-,289
18,4,a,DCL,12,__,-,309
18,4,a,DP,13,__,-,287
18,4,a,RC-V1,14,__,-,260
18,4,a,RC-V2,15,__,-,334
18,4,a,DE,16,_,-,937
18,4,a,HN,17,_,-,390
18,4,a,ADV,18,__,-,380
18,4,a,quantifier,19,_,-,389
18,4,a,Main-V1,20,__,-,489
18,4,a,Main-V2,21,___,-,719
18,4,a,,?,Y,1,4340
18,8,a,comma,11,_,-,546
18,8,a,DCL,12,__,-,483
18,8,a,DP,13,__,-,250
18,8,a,RC-V1,14,__,-,214
18,8,a,RC-V2,15,__,-,289
18,8,a,DE,16,_,-,305
18,8,a,HN,17,_,-,261
18,8,a,ADV,18,__,-,379
18,8,a,quantifier,19,_,-,295
18,8,a,Main-V1,20,__,-,355
18,8,a,Main-V2,21,___,-,454
18,8,a,,?,N,1,1567
18,12,a,comma,11,_,-,354
18,12,a,DCL,12,__,-,533
18,12,a,DP,13,__,-,259
18,12,a,RC-V1,14,__,-,315
18,12,a,RC-V2,15,__,-,523
18,12,a,DE,16,_,-,389
18,12,a,HN,17,_,-,335
18,12,a,ADV,18,__,-,570
18,12,a,quantifier,19,_,-,463
18,12,a,Main-V1,20,__,-,270
18,12,a,Main-V2,21,___,-,445
18,12,a,,?,Y,1,3306
18,16,a,comma,11,_,-,428
18,16,a,DCL,12,__,-,299
18,16,a,DP,13,__,-,269
18,16,a,RC-V1,14,__,-,274
18,16,a,RC-V2,15,__,-,344
18,16,a,DE,16,_,-,359
18,16,a,HN,17,_,-,394
18,16,a,ADV,18,__,-,429
18,16,a,quantifier,19,_,-,519
18,16,a,Main-V1,20,__,-,355
18,16,a,Main-V2,21,___,-,470
18,16,a,,?,N,1,5918
18,20,a,comma,11,_,-,280
18,20,a,DCL,12,__,-,368
18,20,a,DP,13,__,-,254
18,20,a,RC-V1,14,__,-,209
18,20,a,RC-V2,15,__,-,318
18,20,a,DE,16,_,-,207
18,20,a,HN,17,_,-,281
18,20,a,ADV,18,__,-,258
18,20,a,quantifier,19,_,-,261
18,20,a,Main-V1,20,__,-,618
18,20,a,Main-V2,21,___,-,385
18,20,a,,?,N,1,2473
18,24,a,comma,11,_,-,289
18,24,a,DCL,12,__,-,304
18,24,a,DP,13,__,-,274
18,24,a,RC-V1,14,__,-,220
18,24,a,RC-V2,15,__,-,235
18,24,a,DE,16,_,-,394
18,24,a,HN,17,_,-,251
18,24,a,ADV,18,__,-,379
18,24,a,quantifier,19,_,-,271
18,24,a,Main-V1,20,__,-,254
18,24,a,Main-V2,21,___,-,520
18,24,a,,?,Y,1,1417
19,3,a,comma,11,_,-,528
19,3,a,DCL,12,__,-,384
19,3,a,DP,13,__,-,383
19,3,a,RC-V1,14,__,-,424
19,3,a,RC-V2,15,__,-,339
19,3,a,DE,16,_,-,410
19,3,a,HN,17,_,-,310
19,3,a,ADV,18,__,-,434
19,3,a,quantifier,19,_,-,265
19,3,a,Main-V1,20,__,-,221
19,3,a,Main-V2,21,___,-,628
19,3,a,,?,N,1,2469
19,7,a,comma,11,_,-,573
19,7,a,DCL,12,__,-,459
19,7,a,DP,13,__,-,573
19,7,a,RC-V1,14,__,-,323
19,7,a,RC-V2,15,__,-,548
19,7,a,DE,16,_,-,633
19,7,a,HN,17,_,-,479
19,7,a,ADV,18,__,-,484
19,7,a,quantifier,19,_,-,429
19,7,a,Main-V1,20,__,-,390
19,7,a,Main-V2,21,___,-,1396
19,7,a,,?,N,1,2124
19,11,a,comma,11,_,-,528
19,11,a,DCL,12,__,-,339
19,11,a,DP,13,__,-,579
19,11,a,RC-V1,14,__,-,513
19,11,a,RC-V2,15,__,-,334
19,11,a,DE,16,_,-,524
19,11,a,HN,17,_,-,518
19,11,a,ADV,18,__,-,369
19,11,a,quantifier,19,_,-,459
19,11,a,Main-V1,20,__,-,440
19,11,a,Main-V2,21,___,-,1387
19,11,a,,?,N,1,1452
19,15,a,comma,11,_,-,519
19,15,a,DCL,12,__,-,314
19,15,a,DP,13,__,-,394
19,15,a,RC-V1,14,__,-,259
19,15,a,RC-V2,15,__,-,499
19,15,a,DE,16,_,-,325
19,15,a,HN,17,_,-,310
19,15,a,ADV,18,__,-,340
19,15,a,quantifier,19,_,-,325
19,15,a,Main-V1,20,__,-,335
19,15,a,Main-V2,21,___,-,315
19,15,a,,?,Y,0,3520
19,19,a,comma,11,_,-,548
19,19,a,DCL,12,__,-,419
19,19,a,DP,13,__,-,513
19,19,a,RC-V1,14,__,-,493
19,19,a,RC-V2,15,__,-,424
19,19,a,DE,16,_,-,539
19,19,a,HN,17,_,-,325
19,19,a,ADV,18,__,-,425
19,19,a,quantifier,19,_,-,381
19,19,a,Main-V1,20,__,-,295
19,19,a,Main-V2,21,___,-,618
19,19,a,,?,N,1,2016
19,23,a,comma,11,_,-,321
19,23,a,DCL,12,__,-,275
19,23,a,DP,13,__,-,215
19,23,a,RC-V1,14,__,-,203
19,23,a,RC-V2,15,__,-,509
19,23,a,DE,16,_,-,320
19,23,a,HN,17,_,-,280
19,23,a,ADV,18,__,-,280
19,23,a,quantifier,19,_,-,244
19,23,a,Main-V1,20,__,-,260
19,23,a,Main-V2,21,___,-,868
19,23,a,,?,N,1,1462
20,2,a,comma,11,_,-,289
20,2,a,DCL,12,__,-,294
20,2,a,DP,13,__,-,318
20,2,a,RC-V1,14,__,-,269
20,2,a,RC-V2,15,__,-,280
20,2,a,DE,16,_,-,295
20,2,a,HN,17,_,-,295
20,2,a,ADV,18,__,-,261
20,2,a,quantifier,19,_,-,314
20,2,a,Main-V1,20,__,-,365
20,2,a,Main-V2,21,___,-,679
20,2,a,,?,Y,1,2464
20,6,a,comma,11,_,-,429
20,6,a,DCL,12,__,-,304
20,6,a,DP,13,__,-,268
20,6,a,RC-V1,14,__,-,239
20,6,a,RC-V2,15,__,-,250
20,6,a,DE,16,_,-,514
20,6,a,HN,17,_,-,311
20,6,a,ADV,18,__,-,259
20,6,a,quantifier,19,_,-,1302
20,6,a,Main-V1,20,__,-,345
20,6,a,Main-V2,21,___,-,305
20,6,a,,?,Y,1,4526
20,10,a,comma,11,_,-,368
20,10,a,DCL,12,__,-,285
20,10,a,DP,13,__,-,285
20,10,a,RC-V1,14,__,-,273
20,10,a,RC-V2,15,__,-,265
20,10,a,DE,16,_,-,295
20,10,a,HN,17,_,-,270
20,10,a,ADV,18,__,-,404
20,10,a,quantifier,19,_,-,300
20,10,a,Main-V1,20,__,-,321
20,10,a,Main-V2,21,___,-,977
20,10,a,,?,N,1,3295
20,14,a,comma,11,_,-,249
20,14,a,DCL,12,__,-,234
20,14,a,DP,13,__,-,235
20,14,a,RC-V1,14,__,-,279
20,14,a,RC-V2,15,__,-,255
20,14,a,DE,16,_,-,474
20,14,a,HN,17,_,-,345
20,14,a,ADV,18,__,-,350
20,14,a,quantifier,19,_,-,295
20,14,a,Main-V1,20,__,-,291
20,14,a,Main-V2,21,___,-,633
20,14,a,,?,Y,1,3096
20,18,a,comma,11,_,-,195
20,18,a,DCL,12,__,-,349
20,18,a,DP,13,__,-,334
20,18,a,RC-V1,14,__,-,345
20,18,a,RC-V2,15,__,-,349
20,18,a,DE,16,_,-,1535
20,18,a,HN,17,_,-,364
20,18,a,ADV,18,__,-,444
20,18,a,quantifier,19,_,-,336
20,18,a,Main-V1,20,__,-,549
20,18,a,Main-V2,21,___,-,1206
20,18,a,,?,Y,1,3698
20,22,a,comma,11,_,-,156
20,22,a,DCL,12,__,-,418
20,22,a,DP,13,__,-,254
20,22,a,RC-V1,14,__,-,304
20,22,a,RC-V2,15,__,-,877
20,22,a,DE,16,_,-,409
20,22,a,HN,17,_,-,418
20,22,a,ADV,18,__,-,374
20,22,a,quantifier,19,_,-,385
20,22,a,Main-V1,20,__,-,355
20,22,a,Main-V2,21,___,-,843
20,22,a,,?,N,1,3987
21,1,a,comma,11,_,-,474
21,1,a,DCL,12,__,-,335
21,1,a,DP,13,__,-,324
21,1,a,RC-V1,14,__,-,563
21,1,a,RC-V2,15,__,-,344
21,1,a,DE,16,_,-,469
21,1,a,HN,17,_,-,444
21,1,a,ADV,18,__,-,549
21,1,a,quantifier,19,_,-,495
21,1,a,Main-V1,20,__,-,325
21,1,a,Main-V2,21,___,-,619
21,1,a,,?,Y,1,2414
21,5,a,comma,11,_,-,254
21,5,a,DCL,12,__,-,299
21,5,a,DP,13,__,-,279
21,5,a,RC-V1,14,__,-,294
21,5,a,RC-V2,15,__,-,419
21,5,a,DE,16,_,-,937
21,5,a,HN,17,_,-,420
21,5,a,ADV,18,__,-,474
21,5,a,quantifier,19,_,-,420
21,5,a,Main-V1,20,__,-,389
21,5,a,Main-V2,21,___,-,724
21,5,a,,?,Y,1,2443
21,9,a,comma,11,_,-,250
21,9,a,DCL,12,__,-,294
21,9,a,DP,13,__,-,265
21,9,a,RC-V1,14,__,-,318
21,9,a,RC-V2,15,__,-,390
21,9,a,DE,16,_,-,309
21,9,a,HN,17,_,-,310
21,9,a,ADV,18,__,-,300
21,9,a,quantifier,19,_,-,389
21,9,a,Main-V1,20,__,-,287
21,9,a,Main-V2,21,___,-,463
21,9,a,,?,Y,1,2180
21,13,a,comma,11,_,-,314
21,13,a,DCL,12,__,-,255
21,13,a,DP,13,__,-,315
21,13,a,RC-V1,14,__,-,343
21,13,a,RC-V2,15,__,-,459
21,13,a,DE,16,_,-,310
21,13,a,HN,17,_,-,365
21,13,a,ADV,18,__,-,330
21,13,a,quantifier,19,_,-,310
21,13,a,Main-V1,20,__,-,310
21,13,a,Main-V2,21,___,-,685
21,13,a,,?,N,1,4037
21,17,a,comma,11,_,-,235
21,17,a,DCL,12,__,-,245
21,17,a,DP,13,__,-,392
21,17,a,RC-V1,14,__,-,289
21,17,a,RC-V2,15,__,-,250
21,17,a,DE,16,_,-,306
21,17,a,HN,17,_,-,299
21,17,a,ADV,18,__,-,266
21,17,a,quantifier,19,_,-,299
21,17,a,Main-V1,20,__,-,455
21,17,a,Main-V2,21,___,-,609
21,17,a,,?,Y,1,1647
21,21,a,comma,11,_,-,314
21,21,a,DCL,12,__,-,284
21,21,a,DP,13,__,-,574
21,21,a,RC-V1,14,__,-,323
21,21,a,RC-V2,15,__,-,274
21,21,a,DE,16,_,-,265
21,21,a,HN,17,_,-,271
21,21,a,ADV,18,__,-,454
21,21,a,quantifier,19,_,-,320
21,21,a,Main-V1,20,__,-,305
